ID,gender,age,naver_gender,naver_acc,naver_age_min,age_max,acc,gender_diff,age_diff
001918,male,50,male,0.999973,77,81,0.248217,true,false
001919,female,53,male,0.999874,56,60,0.235933,false,true
001920,female,60,male,0.99749,89,93,0.831244,false,true
001922,male,42,male,0.999994,76,80,0.340913,true,false
001925,female,50,male,0.999867,64,68,0.626583,false,false
001926,female,50,male,0.996469,82,86,0.514619,false,false
001970,male,21,male,0.999984,19,23,1,true,true
001971,male,21,male,0.999969,27,31,0.761627,true,true
001972,female,53,male,0.999901,91,95,0.425312,false,false
001973,female,56,male,0.999943,83,87,0.677576,false,false
001975,female,57,female,0.992101,79,83,0.598505,true,false
001979,female,29,female,0.740755,28,32,0.717726,true,true
001984,female,33,female,0.999582,36,40,0.310431,true,true
001985,female,34,female,0.999376,28,32,0.634128,true,true
001986,female,56,male,0.996519,86,90,0.298271,false,false
001987,female,48,female,0.981078,59,63,0.0633106,true,true
001988,male,35,male,0.999999,39,43,0.367596,true,true
001989,male,50,male,0.999984,51,55,0.315637,true,true
001990,male,35,male,0.999991,32,36,0.244843,true,true
002826,male,20,male,0.99999,28,32,1,true,true
003001,female,19,female,0.999794,17,21,1,true,true
003002,female,20,female,0.98,9,13,0.903958,true,true
003003,female,18,female,0.999962,20,24,1,true,true
003004,female,19,female,0.996965,15,19,0.900243,true,true
003005,female,20,female,0.999857,19,23,0.819668,true,true
003006,female,19,female,0.998906,16,20,0.854561,true,true
003007,female,19,female,0.999151,13,17,0.774936,true,true
003009,female,20,female,0.999442,19,23,0.636069,true,true
003010,female,20,female,0.997507,22,26,0.369104,true,true
003011,female,19,female,0.999336,19,23,0.701806,true,true
003012,female,18,female,0.97849,12,16,0.211112,true,true
003013,female,19,female,0.997566,10,14,1,true,true
003014,female,20,female,0.994769,23,27,0.306773,true,true
003015,female,19,female,0.996963,15,19,1,true,true
003017,female,19,female,0.998264,17,21,0.217616,true,true
003019,female,19,female,0.998188,16,20,0.886543,true,true
003020,female,19,female,0.900602,16,20,0.836751,true,true
003021,female,20,female,0.999987,17,21,0.946998,true,true
003022,female,19,female,0.995744,18,22,0.700297,true,true
003023,female,20,female,0.999328,9,13,0.700294,true,true
003024,female,20,female,0.986312,24,28,0.800509,true,true
003026,female,20,female,0.987761,15,19,0.866167,true,true
003028,female,20,female,0.999084,18,22,0.993861,true,true
003029,female,20,female,0.999739,21,25,0.645963,true,true
003031,female,19,female,0.999216,12,16,0.399819,true,true
003032,female,20,male,0.501961,5,9,0.991419,false,true
003033,female,19,female,0.979974,18,22,0.654722,true,true
003034,female,20,female,0.999927,19,23,0.610874,true,true
003035,female,20,female,0.999846,16,20,1,true,true
003036,female,19,female,0.999548,16,20,0.674053,true,true
003037,female,19,female,0.999594,17,21,0.695594,true,true
003038,female,20,female,0.999971,18,22,0.432735,true,true
003039,female,19,female,0.99838,15,19,0.711995,true,true
003041,female,20,female,0.99948,22,26,0.828677,true,true
003042,female,20,female,0.999733,21,25,0.451648,true,true
003044,female,20,female,0.997662,23,27,0.728778,true,true
003046,female,20,female,0.999836,16,20,0.537326,true,true
003047,female,20,female,0.999559,16,20,1,true,true
003048,female,19,female,0.999923,18,22,0.618927,true,true
003049,female,20,female,0.891213,10,14,0.318137,true,true
003050,female,20,female,0.999798,19,23,0.998789,true,true
003051,female,20,female,0.99963,9,13,0.577981,true,true
003052,female,19,female,0.999921,26,30,0.23414,true,true
003053,female,20,female,0.99977,16,20,1,true,true
003054,female,19,female,0.99961,22,26,0.87287,true,true
003055,female,20,female,0.989389,10,14,0.716317,true,true
003056,female,20,female,0.999822,17,21,0.650866,true,true
003057,female,19,female,0.999189,19,23,0.105278,true,true
003058,female,20,child,0.972212,7,11,1,false,true
003059,female,19,female,0.998121,11,15,0.907009,true,true
003060,female,19,female,0.999932,13,17,1,true,true
003061,female,20,female,0.999867,16,20,0.289392,true,true
003062,female,20,female,0.985675,12,16,0.594141,true,true
003063,female,19,female,0.99964,12,16,0.362486,true,true
003064,female,20,female,0.999535,15,19,0.975908,true,true
003066,female,19,female,0.993572,16,20,0.820652,true,true
003068,female,20,female,0.998904,19,23,1,true,true
003069,female,19,female,0.998726,16,20,0.669862,true,true
003070,female,20,female,0.998897,16,20,1,true,true
003071,female,20,female,0.760755,9,13,0.904495,true,true
003073,female,19,female,0.999767,23,27,0.743656,true,true
003074,female,19,female,0.999902,15,19,0.952122,true,true
003078,female,20,female,0.77466,11,15,0.298279,true,true
003079,female,19,female,0.9776,20,24,0.661359,true,true
003080,female,19,female,0.998983,18,22,1,true,true
003081,female,20,female,0.848941,8,12,0.906042,true,true
003082,female,19,female,0.958867,25,29,0.436967,true,true
003084,female,19,female,0.99014,18,22,0.355809,true,true
003085,female,20,,,,,,false,false
003087,female,19,female,0.999902,18,22,0.609641,true,true
003088,female,19,female,0.999294,17,21,1,true,true
003090,female,19,female,0.999212,10,14,0.90702,true,true
003092,female,20,female,0.999879,14,18,0.936853,true,true
003093,female,19,female,0.987979,10,14,0.425156,true,true
003094,female,20,female,0.999593,13,17,1,true,true
003095,female,20,female,0.999555,13,17,0.63198,true,true
003096,female,19,female,0.999789,14,18,1,true,true
003097,female,20,male,0.919125,10,14,0.689053,false,true
003099,female,20,female,0.994473,9,13,0.546743,true,true
003100,female,20,female,0.999457,17,21,0.311621,true,true
003101,female,18,female,0.999717,18,22,0.958583,true,true
003102,female,20,female,0.999827,13,17,0.61589,true,true
003103,female,20,female,0.999898,16,20,0.46785,true,true
003104,female,19,female,0.993225,16,20,0.86454,true,true
003106,female,20,female,0.997729,17,21,0.692538,true,true
003108,female,19,female,0.978446,15,19,0.345561,true,true
003109,female,20,female,0.995669,8,12,0.934988,true,true
003110,female,19,female,0.999913,13,17,0.386463,true,true
003111,female,19,male,0.99426,14,18,0.584199,false,true
003112,female,20,female,0.998861,28,32,1,true,true
003113,female,20,female,0.878499,19,23,0.810192,true,true
003115,female,18,female,0.997803,13,17,0.545786,true,true
003117,female,18,female,0.996725,15,19,1,true,true
003118,female,20,female,0.999816,26,30,0.732574,true,true
003119,female,20,female,0.999579,26,30,0.892735,true,true
003120,female,19,female,0.999722,21,25,0.7769,true,true
003121,female,19,female,0.999806,25,29,1,true,true
003123,female,19,female,0.996208,14,18,1,true,true
003124,female,20,female,0.999765,15,19,0.577378,true,true
003125,female,19,female,0.999881,19,23,0.306943,true,true
003127,female,20,female,0.999736,20,24,0.158739,true,true
003128,female,19,female,0.95343,14,18,0.471889,true,true
003129,female,20,female,0.982124,9,13,0.682472,true,true
003130,female,19,female,0.999963,21,25,0.758482,true,true
003131,female,20,female,0.998986,16,20,0.933114,true,true
003132,female,19,female,0.997162,10,14,0.739053,true,true
003133,female,19,female,0.977437,16,20,0.870169,true,true
003134,female,20,female,0.999637,11,15,0.680597,true,true
003135,female,20,female,0.989237,11,15,0.645267,true,true
003136,female,19,female,0.999723,10,14,0.502303,true,true
003137,female,20,female,0.999706,9,13,1,true,true
003138,female,20,female,0.99062,16,20,0.610107,true,true
003139,female,20,female,0.997571,15,19,0.216148,true,true
003140,female,20,child,0.541541,16,20,0.844452,false,true
003143,female,20,female,0.999781,18,22,1,true,true
003144,female,19,female,0.999652,17,21,0.749666,true,true
003145,female,19,female,0.999457,15,19,1,true,true
003146,female,20,female,0.996557,13,17,0.510598,true,true
003147,female,20,female,0.997835,12,16,0.694,true,true
003148,female,20,female,0.999536,18,22,0.323575,true,true
003150,female,19,female,0.999488,9,13,0.637519,true,true
003152,female,19,female,0.999901,14,18,0.441846,true,true
003153,female,19,female,0.99992,20,24,0.584493,true,true
003154,female,19,female,0.986943,10,14,0.6341,true,true
003155,female,19,female,0.99995,17,21,0.338105,true,true
003156,female,20,female,0.998756,17,21,0.841542,true,true
003157,female,20,female,0.563462,12,16,0.927222,true,true
003158,female,20,female,0.999546,8,12,0.834235,true,true
003160,female,19,female,0.999977,22,26,0.27703,true,true
003161,female,20,female,0.998187,16,20,1,true,true
003162,female,19,female,0.991841,17,21,1,true,true
003164,female,19,female,0.999749,14,18,1,true,true
003165,female,20,female,0.999351,15,19,0.736022,true,true
003166,female,20,female,0.99802,16,20,1,true,true
003167,female,19,female,0.691692,10,14,1,true,true
003168,female,20,female,0.999869,13,17,0.112536,true,true
003169,female,20,female,0.862997,14,18,1,true,true
003170,female,20,female,0.996985,10,14,0.767016,true,true
003171,female,19,female,0.999776,21,25,0.41773,true,true
003172,female,19,female,0.999567,15,19,0.72122,true,true
003173,female,20,female,0.999544,10,14,0.815404,true,true
003175,female,20,female,0.998847,17,21,1,true,true
003176,female,19,female,0.99986,20,24,0.524835,true,true
003177,female,18,female,0.776549,9,13,0.50375,true,true
003178,female,20,female,0.999946,20,24,0.160865,true,true
003179,female,19,female,0.999937,18,22,0.570887,true,true
003180,female,19,female,0.999971,18,22,0.374271,true,true
003181,female,19,female,0.999781,12,16,0.583636,true,true
003182,female,20,female,0.99989,20,24,0.210241,true,true
003183,female,19,female,0.925481,18,22,0.703595,true,true
003184,female,20,female,0.999356,18,22,0.196113,true,true
003185,female,19,female,0.999959,28,32,0.963234,true,true
003187,female,20,female,0.999975,16,20,0.498914,true,true
003188,female,19,male,0.997651,26,30,0.861701,false,true
003190,female,19,female,0.999741,20,24,0.682817,true,true
003191,female,18,female,0.998699,18,22,0.398615,true,true
003192,female,19,female,0.999907,18,22,0.974858,true,true
003193,female,19,female,0.999841,20,24,0.599626,true,true
003194,female,20,female,0.998841,14,18,0.694785,true,true
003195,female,19,female,0.999872,18,22,0.491631,true,true
003196,female,20,female,0.999678,17,21,0.192484,true,true
003197,female,19,male,0.972307,12,16,0.673287,false,true
003198,female,19,female,0.859977,20,24,0.228878,true,true
003199,female,20,female,0.674174,19,23,1,true,true
003200,female,20,female,0.999784,12,16,0.347714,true,true
003220,female,20,female,0.999711,17,21,0.910942,true,true
003222,female,20,male,0.803884,17,21,0.32441,false,true
003223,female,18,female,0.982053,26,30,0.252074,true,true
003224,female,19,female,0.995827,23,27,0.411203,true,true
003225,female,20,male,0.996739,23,27,0.670944,false,true
003226,female,20,female,0.984959,13,17,0.594679,true,true
003227,female,19,female,0.999951,15,19,0.213492,true,true
003228,female,19,female,0.999789,13,17,0.649227,true,true
003231,female,19,male,0.807913,18,22,0.225018,false,true
003233,female,19,female,0.999893,18,22,0.417507,true,true
003234,female,20,female,0.99966,10,14,0.252005,true,true
003235,female,20,female,0.995075,18,22,0.744251,true,true
003237,female,19,female,0.998852,13,17,1,true,true
003238,female,20,female,0.99978,18,22,0.469711,true,true
003239,female,20,female,0.999637,16,20,1,true,true
003241,female,20,female,0.987556,12,16,0.888369,true,true
003242,female,20,female,0.999884,16,20,1,true,true
003243,female,19,female,0.999754,14,18,0.968776,true,true
003245,female,19,female,0.999787,16,20,0.553188,true,true
003246,female,19,female,0.996604,23,27,1,true,true
003248,female,20,female,0.999671,15,19,1,true,true
003259,female,20,female,0.998772,12,16,1,true,true
003264,female,19,female,0.999916,18,22,0.723482,true,true
003265,female,20,female,0.999791,20,24,0.106692,true,true
003266,female,20,female,0.999934,17,21,0.669274,true,true
003267,female,19,female,0.999759,22,26,0.0910691,true,true
003268,female,20,female,0.989321,12,16,0.855352,true,true
003269,female,19,female,0.999698,21,25,0.108192,true,true
003270,female,19,female,0.950641,8,12,0.718755,true,true
003272,female,19,male,0.984522,15,19,1,false,true
003274,female,20,female,0.997136,15,19,1,true,true
003276,female,19,child,0.967599,10,14,0.703867,false,true
003277,female,19,female,0.98021,17,21,0.750618,true,true
003278,female,20,female,0.999545,10,14,0.320638,true,true
003279,female,19,female,0.990484,14,18,0.558538,true,true
003280,female,20,female,0.984233,15,19,1,true,true
003282,female,19,female,0.999301,15,19,0.471073,true,true
003285,female,20,female,0.999409,14,18,0.894068,true,true
003286,female,19,female,0.997909,8,12,0.344292,true,true
003287,female,19,female,0.99813,14,18,1,true,true
003288,female,20,female,0.997273,21,25,0.369363,true,true
003289,female,19,female,0.983931,10,14,0.487701,true,true
003290,female,19,female,0.735298,5,9,1,true,true
003292,female,20,child,0.656742,6,10,1,false,true
003293,female,19,female,0.999903,19,23,0.315916,true,true
003294,female,19,male,0.968456,9,13,0.631014,false,true
003295,female,20,female,0.999174,9,13,0.593574,true,true
003296,female,19,female,0.992669,19,23,0.243109,true,true
003297,female,20,female,0.999474,22,26,0.375363,true,true
003298,female,19,female,0.99981,14,18,1,true,true
003299,female,20,female,0.582007,11,15,0.333084,true,true
003300,female,19,child,0.8462,9,13,0.69485,false,true
003302,female,18,female,0.998925,15,19,1,true,true
003303,female,20,female,0.999091,23,27,0.187281,true,true
003304,female,19,female,0.758113,17,21,1,true,true
003305,female,19,male,0.996282,16,20,0.254934,false,true
003306,female,20,female,0.968639,14,18,0.895219,true,true
003307,female,19,child,0.669468,21,25,0.695971,false,true
003309,female,20,female,0.999924,21,25,0.187679,true,true
003312,female,20,female,0.958,9,13,1,true,true
003313,female,20,female,0.999874,18,22,0.37373,true,true
003314,female,20,female,0.999915,17,21,0.37912,true,true
003315,female,20,female,0.999957,21,25,0.36897,true,true
003316,female,19,female,0.99936,21,25,0.0205,true,true
003317,female,19,male,0.726536,12,16,0.968088,false,true
003318,female,20,female,0.998591,9,13,0.0930029,true,true
003319,female,20,female,0.997853,13,17,0.268627,true,true
003320,female,19,female,0.998087,14,18,0.807354,true,true
003321,female,19,female,0.73812,18,22,0.918942,true,true
003323,female,19,child,0.988019,19,23,0.0638236,false,true
003324,female,20,female,0.642565,7,11,0.857453,true,true
003325,female,19,female,0.980944,18,22,0.314625,true,true
003326,female,20,female,0.999811,22,26,0.0528018,true,true
003328,female,19,female,0.98067,23,27,0.372817,true,true
003329,female,19,female,0.999595,19,23,0.585021,true,true
003330,female,19,female,0.999891,29,33,0.198347,true,true
003331,female,20,female,0.966996,27,31,0.33039,true,true
003332,female,19,female,0.999946,24,28,0.412653,true,true
003333,female,19,female,0.99972,19,23,0.658371,true,true
003339,female,19,female,0.949409,19,23,0.426929,true,true
003340,female,20,female,0.994284,21,25,0.661642,true,true
003341,female,19,female,0.994796,13,17,0.608193,true,true
003342,female,20,female,0.983922,29,33,0.0285115,true,true
003343,female,20,child,0.949779,7,11,1,false,true
003344,female,19,female,0.989357,13,17,0.886599,true,true
003345,female,19,female,0.536675,7,11,0.839088,true,true
003346,female,19,female,0.990888,11,15,0.660649,true,true
003347,female,20,female,0.999137,15,19,0.590856,true,true
003348,female,20,female,0.999556,13,17,0.331749,true,true
003349,female,20,female,0.99963,12,16,0.620894,true,true
003350,female,19,female,0.99751,11,15,0.618699,true,true
003351,female,19,female,0.995254,18,22,1,true,true
003352,female,20,child,0.996779,8,12,1,false,true
003353,female,19,female,0.996768,18,22,1,true,true
003355,female,19,female,0.958197,11,15,0.490653,true,true
003356,female,19,female,0.999495,28,32,0.248489,true,true
003357,female,20,female,0.999956,18,22,0.300105,true,true
003358,female,20,female,0.999911,16,20,0.471069,true,true
003359,female,20,female,0.873642,11,15,0.801861,true,true
003360,female,19,female,0.998199,11,15,1,true,true
003361,female,20,female,0.997649,10,14,0.875363,true,true
003362,female,20,female,0.521893,8,12,1,true,true
003363,female,19,female,0.99982,19,23,0.190275,true,true
003364,female,19,female,0.999406,17,21,0.550633,true,true
003365,female,19,child,0.996847,7,11,0.939412,false,true
003366,female,20,female,0.99685,17,21,0.594691,true,true
003367,female,19,female,0.99896,9,13,0.953466,true,true
003368,female,19,female,0.999532,15,19,1,true,true
003369,female,20,female,0.999711,13,17,0.440416,true,true
003370,female,19,male,0.815061,23,27,0.00682935,false,true
003371,female,19,female,0.99983,17,21,0.321757,true,true
003373,female,20,female,0.877722,22,26,0.668477,true,true
003374,female,20,female,0.999962,16,20,0.640673,true,true
003376,female,19,female,0.999418,15,19,1,true,true
003377,female,20,,,,,,false,false
003378,female,19,female,0.998775,13,17,1,true,true
003379,female,20,female,0.998058,15,19,0.479163,true,true
003380,female,19,female,0.99902,14,18,1,true,true
003381,female,19,child,0.661795,14,18,1,false,true
003382,female,20,female,0.999956,14,18,1,true,true
003383,female,19,female,0.998403,20,24,0.563096,true,true
003384,female,19,female,0.995712,17,21,0.333124,true,true
003386,female,20,child,0.655798,13,17,0.558801,false,true
003388,female,20,female,0.724412,10,14,1,true,true
003389,female,19,female,0.983767,10,14,0.288379,true,true
003390,female,20,female,0.993787,24,28,0.562834,true,true
003391,female,20,female,0.999798,20,24,0.783902,true,true
003392,female,19,female,0.837479,13,17,0.86838,true,true
003395,female,20,male,0.968709,12,16,1,false,true
003396,female,20,female,0.999887,13,17,0.775326,true,true
003397,female,19,female,0.999653,18,22,0.804076,true,true
003397,female,20,female,0.999479,24,28,0.618531,true,true
003398,female,19,female,0.998301,7,11,0.82242,true,true
003399,female,19,female,0.434868,12,16,0.622401,true,true
003400,female,19,female,0.897543,10,14,0.908622,true,true
003401,female,49,female,0.841922,55,59,0.536923,true,true
003402,female,53,female,0.999926,57,61,0.593122,true,true
003403-1,female,50,female,0.999871,65,69,0.576177,true,false
003403,male,52,male,0.999998,68,72,0.620143,true,false
003405,female,49,female,0.999662,63,67,0.393152,true,false
003406,male,55,male,1,60,64,0.873396,true,false
003408,male,54,male,1,63,67,0.825769,true,false
003409,female,56,male,0.953417,69,73,0.445855,false,false
003411,female,52,female,0.99997,53,57,0.651007,true,true
003412,female,48,female,0.989092,71,75,0.44573,true,false
003413,female,52,female,0.999399,48,52,0.307398,true,true
003414,male,51,male,0.999999,51,55,0.210459,true,true
003415,male,50,male,0.999998,65,69,0.585593,true,false
003416,male,52,male,0.999999,59,63,0.279093,true,true
003417,female,51,female,0.999533,54,58,0.487455,true,true
003418,female,53,female,0.970526,65,69,0.810748,true,false
003421,female,38,male,0.875977,20,24,0.574166,false,false
003424-1,female,44,female,0.999966,37,41,0.332432,true,true
003424,female,54,female,0.99926,56,60,0.505915,true,true
003426,female,50,female,0.999858,82,86,0.441602,true,false
003427,female,52,female,0.999778,65,69,0.531369,true,false
003429,female,51,male,0.995627,63,67,0.209314,false,false
003430,female,52,male,0.998321,56,60,0.848305,false,true
003431,female,50,female,0.999295,68,72,0.593803,true,false
003432,female,52,female,0.999902,41,45,0.0586165,true,true
003433,male,59,male,0.999996,75,79,0.380251,true,false
003434,male,50,male,0.999998,69,73,0.61327,true,false
003435,female,52,male,0.829844,54,58,1,false,true
003437,female,30,male,0.85875,16,20,0.255487,false,false
003439,male,58,male,0.999999,83,87,0.255101,true,false
003440,male,60,male,1,72,76,0.437814,true,true
003441,female,50,female,0.94933,76,80,0.159169,true,false
003442,female,60,male,0.704286,88,92,0.4342,false,true
003444,female,57,female,0.971846,63,67,0.582704,true,false
003445,female,58,female,0.986762,76,80,0.16681,true,false
003448,female,54,male,0.60969,58,62,0.748576,false,true
003452,female,48,female,0.999472,58,62,0.324931,true,true
003454,female,60,female,0.999775,72,76,0.0724624,true,true
003456,male,56,male,0.999442,54,58,0.959176,true,true
003457,female,45,female,0.997695,55,59,0.863514,true,true
003458,female,46,female,0.999364,55,59,1,true,true
003459,female,48,female,0.960628,57,61,0.520194,true,true
003460,female,54,female,0.999126,73,77,0.243092,true,false
003462,female,55,female,0.99956,63,67,0.322621,true,false
003463,male,57,male,1,67,71,0.268755,true,false
003467,female,57,male,0.798097,67,71,0.767569,false,false
003468,female,57,female,0.998984,62,66,0.413348,true,false
003469,female,55,female,0.900243,55,59,0.500309,true,true
003471,male,55,male,0.99998,71,75,0.799813,true,false
003472,female,48,child,0.980346,49,53,0.596316,false,true
003473,male,52,male,1,53,57,0.470353,true,true
003474,female,48,female,0.999808,51,55,0.675498,true,true
003479,male,25,male,0.999994,23,27,0.548044,true,true
003480,female,53,female,0.99935,65,69,0.560556,true,false
003481,female,56,female,0.999086,60,64,0.912749,true,false
003482,female,57,female,0.999544,68,72,0.745739,true,false
003483,male,56,male,0.99999,72,76,0.0496904,true,false
003484,female,52,female,0.970582,69,73,0.498485,true,false
003486,female,34,female,0.999965,49,53,1,true,true
003488,male,50,male,1,59,63,1,true,true
003489,male,48,male,0.999948,61,65,0.728264,true,false
003490,male,50,male,0.99992,65,69,0.292144,true,false
003501,male,56,male,0.999914,71,75,0.532737,true,false
003502,male,41,male,0.999943,21,25,0.561747,true,false
003504,male,49,male,0.999998,48,52,0.930459,true,true
003505-1,female,58,female,0.999608,74,78,0.285968,true,false
003505,male,52,male,0.999913,70,74,0.614005,true,false
003506,male,56,male,0.99995,89,93,0.584973,true,false
003507,male,57,male,0.998985,59,63,0.13862,true,true
003508-1,female,60,female,0.996986,84,88,0.404596,true,true
003508,male,59,male,0.999999,60,64,0.663049,true,false
003509-1,male,57,male,0.999997,66,70,0.198912,true,false
003509,male,54,male,0.999999,80,84,0.253773,true,false
003510,male,58,male,0.999999,66,70,0.508637,true,false
003511-1,male,54,male,0.999998,36,40,0.7512,true,true
003511,male,54,male,0.999999,59,63,0.291765,true,true
003512,male,53,male,0.999981,75,79,0.536397,true,false
003513,male,57,male,0.999999,63,67,0.894219,true,false
003514-1,male,20,male,1,24,28,1,true,true
003514,male,59,male,0.999999,72,76,0.648322,true,false
003515,male,49,male,0.999998,61,65,1,true,false
003516,male,57,male,1,81,85,0.334333,true,false
003517,male,58,male,0.999794,81,85,0.659252,true,false
003518,male,57,male,0.999994,76,80,0.373596,true,false
003519,male,54,male,0.999999,57,61,0.776117,true,true
003521,male,58,male,0.999877,88,92,0.663111,true,false
003523,male,59,male,0.999991,65,69,0.336352,true,false
003524,male,56,male,0.999981,66,70,0.248499,true,false
003526,male,60,male,1,70,74,0.370327,true,true
003527,male,59,male,0.999992,74,78,0.289401,true,false
003528,male,60,male,0.999994,68,72,0.383365,true,true
003529,male,58,male,0.999995,73,77,0.687382,true,false
003530,male,53,male,0.999974,79,83,0.25168,true,false
003531,male,55,male,0.999973,77,81,0.619563,true,false
003532,male,59,male,1,83,87,0.411301,true,false
003533,male,59,male,0.999341,89,93,0.6256,true,false
003534,male,54,male,0.999999,70,74,0.321413,true,false
003535,male,52,male,0.999998,70,74,0.345559,true,false
003536,male,59,male,0.93328,87,91,0.436782,true,false
003537,male,54,male,0.999934,71,75,0.497375,true,false
003538,male,51,male,0.99995,36,40,0.14963,true,true
003539,male,56,male,0.999997,67,71,0.530243,true,false
003542,male,58,male,0.999995,78,82,0.326743,true,false
003543,male,55,male,0.999997,80,84,0.347382,true,false
003545,male,54,male,0.999844,81,85,0.353303,true,false
003546,male,60,male,0.999478,78,82,0.433692,true,true
003548,male,41,male,0.999997,24,28,0.747327,true,false
003550,male,48,male,0.999998,67,71,0.388114,true,false
003551,female,34,female,0.999773,46,50,0.700752,true,true
003552,female,60,male,0.845801,83,87,0.451531,false,true
003553,female,47,female,0.999702,56,60,0.379195,true,true
003554,female,59,male,0.996288,87,91,0.598821,false,false
003555,female,48,male,0.998783,55,59,0.33805,false,true
003557,female,51,male,0.999956,57,61,0.308552,false,true
003558,female,45,female,0.99958,60,64,1,true,false
003559,female,56,female,0.930286,74,78,0.283513,true,false
003560,male,55,male,0.999999,73,77,0.40184,true,false
003561,male,52,male,1,64,68,1,true,false
003562,female,54,female,0.930283,75,79,0.121792,true,false
003563,male,60,male,0.999999,68,72,0.540045,true,true
003564,male,60,male,0.99998,78,82,0.388506,true,true
003565,female,57,male,0.999632,70,74,0.267239,false,false
003566,male,53,male,0.999982,69,73,0.306346,true,false
003567,female,25,female,0.997577,44,48,0.29275,true,false
003568,female,60,male,0.535585,86,90,0.361466,false,true
003569,female,60,male,0.753989,88,92,0.595442,false,true
003570,female,60,male,0.999699,93,97,1,false,true
003571,male,60,male,1,74,78,0.233069,true,true
003573,male,58,male,0.996119,78,82,0.401122,true,false
003574,male,54,male,0.999994,57,61,0.234101,true,true
003575,male,43,male,0.999757,65,69,0.637898,true,false
003576,female,56,male,0.999872,83,87,0.454152,false,false
003577,male,60,male,0.996202,85,89,0.242216,true,true
003578,female,51,female,0.997722,62,66,0.327132,true,false
003579,male,60,male,0.999295,70,74,0.481711,true,true
003581,male,56,male,1,77,81,0.416453,true,false
003582,female,58,child,0.602015,85,89,0.299467,false,false
003583,female,60,male,0.999651,86,90,0.740529,false,true
003586,male,60,male,0.999993,82,86,0.269554,true,true
003587,female,58,male,0.999829,83,87,0.547887,false,false
003588,male,54,male,0.999999,75,79,0.0787385,true,false
003589,female,54,male,0.969469,72,76,0.269552,false,false
003590,female,58,male,0.999867,80,84,0.344958,false,false
003592,female,58,male,0.99954,76,80,0.317764,false,false
003593,male,58,male,0.999997,77,81,0.200368,true,false
003595,male,50,male,1,66,70,0.798889,true,false
003596,female,59,female,0.986631,82,86,0.691283,true,false
003598,male,58,male,0.99993,71,75,0.187946,true,false
003599,female,58,male,0.999381,78,82,0.356161,false,false
003600,female,59,male,0.995218,73,77,0.201708,false,false
003601,male,55,male,0.999999,57,61,0.222911,true,true
003602,male,58,male,0.999992,64,68,0.546236,true,false
003610,male,57,male,0.999988,73,77,0.320705,true,false
003615,male,59,male,0.999986,88,92,0.228977,true,false
003617,male,56,male,0.99998,69,73,0.417908,true,false
003619,male,57,male,0.999996,79,83,0.697785,true,false
003628,male,58,male,1,65,69,0.520609,true,false
003632,male,43,male,0.999997,58,62,0.344379,true,true
003636,male,60,male,0.999998,65,69,0.161334,true,true
003639,male,60,male,0.999863,80,84,0.406501,true,true
003642,male,59,male,0.999877,80,84,0.31242,true,false
003643,male,58,male,0.999998,69,73,0.901019,true,false
003646,male,60,male,0.999998,75,79,0.474362,true,true
003648,male,59,male,0.999998,68,72,0.487939,true,false
003652,male,56,male,0.999984,66,70,0.441586,true,false
003653,male,54,male,0.999978,69,73,0.477637,true,false
003655,male,59,male,0.999135,77,81,0.534656,true,false
003658,male,52,male,0.999994,77,81,0.73795,true,false
003664,male,60,male,0.999999,77,81,0.708867,true,true
003666,male,60,male,0.999999,72,76,0.386846,true,true
003669,male,59,male,0.999992,70,74,0.676087,true,false
003672,male,58,male,0.999969,72,76,0.37402,true,false
003676,male,58,male,0.9973,62,66,0.927654,true,false
003680,male,59,male,1,55,59,0.375792,true,true
003682,male,57,male,0.999981,68,72,0.423179,true,false
003684,male,58,male,0.999792,82,86,0.46432,true,false
003695,male,49,male,0.999998,70,74,0.241508,true,false
003699,male,41,male,1,27,31,1,true,true
003701,male,60,male,0.999997,73,77,0.145058,true,true
003702,female,60,male,0.999874,85,89,0.401254,false,true
003703,female,55,female,0.87995,69,73,0.136244,true,false
003704,male,60,male,0.999996,92,96,0.735837,true,true
003705,female,58,male,0.695437,56,60,0.46572,false,true
003706,male,60,male,0.999998,69,73,0.47156,true,true
003707,female,59,female,0.728055,74,78,0.463928,true,false
003708,female,56,female,0.999952,84,88,0.363273,true,false
003710,female,60,female,0.93896,67,71,0.703136,true,true
003711,female,58,male,0.999628,61,65,0.672661,false,false
003712,male,60,male,0.999981,83,87,0.565854,true,true
003713,female,55,male,0.999987,58,62,0.137846,false,true
003715,male,60,male,0.999972,82,86,0.763173,true,true
003716,female,58,male,0.997751,75,79,0.360981,false,false
003717,female,60,male,0.99387,93,97,0.436004,false,true
003718,female,60,,,,,,false,true
003719,male,60,male,0.999956,84,88,0.265573,true,true
003720,male,54,male,0.999998,55,59,0.343159,true,true
003721,female,60,female,0.99991,85,89,0.657577,true,true
003722,female,56,female,0.999963,64,68,0.649992,true,false
003723,female,60,male,0.999945,90,94,0.247836,false,true
003724,female,58,male,0.999966,69,73,0.470997,false,false
003725,male,58,male,1,83,87,0.338067,true,false
003726,female,58,female,0.99353,84,88,0.503122,true,false
003727,male,60,male,0.999993,83,87,0.188086,true,true
003728,female,60,male,0.999485,83,87,0.441371,false,true
003729,female,60,male,0.767187,81,85,0.83547,false,true
003731,female,60,male,0.993821,83,87,0.808791,false,true
003733,male,58,male,0.999994,72,76,0.145359,true,false
